MOP,language,text,length,rating_list,mean_rating,text_clean,mean_check,unigram_logprob,bigram_logprob,trigram_logprob,bigram_slor,trigram_slor,unigram_avg_logprob,bigram_avg_logprob,trigram_avg_logprob
MOP2,en,"— one of the control sample respondents possessed all three traits , and one-quarter two out of three .",16,"[4, 1, 1, 1, 4, 1, 1, 4, 1, 4, 1, 1]",2.0,"— one of the control sample respondents possessed all three traits , and one-quarter two out of three .",2.0,-55.2828,-51.5,-52.0699,3.7828000000000017,3.2129000000000048,-3.455175,-3.21875,-3.25436875
MOP2,en,wonder why you — But mibbe I should thank ma,9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,wonder why you — but mibbe i should thank ma,1.0,-33.3948,-32.0085,-31.5622,1.3862999999999985,1.8325999999999958,-3.710533333333333,-3.5564999999999998,-3.506911111111111
MOP2,en,"A somewhat thicker book , The Bernese Alps details the important region skirted by the previous book .",16,"[4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.8,"a somewhat thicker book , the bernese alps details the important region skirted by the previous book .",3.8,-42.2622,-42.1628,-42.6015,0.09940000000000282,-0.3393000000000015,-2.6413875,-2.635175,-2.66259375
MOP2,en,"Booming out of speaker boxes perched on the kerb , thundering from bars and shops , every corner has its own sound system .",21,"[4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.75,"booming out of speaker boxes perched on the kerb , thundering from bars and shops , every corner has its own sound system .",3.75,-70.4419,-64.6143,-63.8916,5.827600000000004,6.550300000000007,-3.3543761904761906,-3.0768714285714287,-3.0424571428571427
MOP2,en,Young people's knowledge about the harmful effects of smoking is considerable ; those who take up smoking are not doing so purely out of ignorance .,24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,young people's knowledge about the harmful effects of smoking is considerable ; those who take up smoking are not doing so purely out of ignorance .,4.0,-86.7518,-82.0359,-82.6495,4.715900000000005,4.1023,-3.6146583333333333,-3.4181624999999998,-3.443729166666667
MOP2,en,Tandem's annual revenues grew by 24 per cent to $1.6 billion .,10,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,tandem's annual revenues grew by 24 per cent to $1.6 billion .,4.0,-42.8292,-33.0627,-33.2295,9.7665,9.599699999999999,-4.28292,-3.30627,-3.32295
MOP2,en,Gwyneth Dunwoody stated that we were secretly dismantling the health service and Roy Hattersley muttered about contracting out old people like refuse collection .,23,"[4, 1, 4, 4, 4, 4, 4, 4, 1, 1, 4, 1, 4]",3.07692307692,gwyneth dunwoody stated that we were secretly dismantling the health service and roy hattersley muttered about contracting out old people like refuse collection .,3.076923076923077,-59.5962,-56.2454,-56.4603,3.3508000000000067,3.1359000000000066,-2.5911391304347826,-2.4454521739130435,-2.454795652173913
MOP2,en,Could a man who deserted his wife and child for another woman get off free without scars ?,17,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.78571428571,could a man who deserted his wife and child for another woman get off free without scars ?,3.7857142857142856,-57.8285,-55.0101,-55.1366,2.818399999999997,2.691899999999997,-3.401676470588235,-3.2358882352941176,-3.243329411764706
MOP2,en,"If the French should take them and see them directed to such noted men , they might take care to send them to them .",23,"[1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 4]",1.4,"if the french should take them and see them directed to such noted men , they might take care to send them to them .",1.4,-63.317,-52.9329,-53.8493,10.384100000000004,9.4677,-2.752913043478261,-2.3014304347826084,-2.3412739130434783
MOP2,en,"The Cats Protection League Bazaar , Parliament Room , Royal Baths Assembly Rooms , Crescent Road .",13,"[1, 1, 1, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 4, 1]",1.8,"the cats protection league bazaar , parliament room , royal baths assembly rooms , crescent road .",1.8,-57.3099,-57.0751,-56.8492,0.2347999999999999,0.46069999999999567,-4.408453846153846,-4.3903923076923075,-4.3730153846153845
MOP2,en,"Their discoveries have worrying implications for the 600,000 people thought to have been affected by the release of radiation .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.75,"their discoveries have worrying implications for the 600,000 people thought to have been affected by the release of radiation .",3.75,-53.9685,-48.7408,-49.0868,5.227699999999999,4.881700000000002,-2.8404473684210525,-2.5653052631578945,-2.583515789473684
MOP2,en,"It brings the twittering children , and the birds ,",8,"[4, 1, 4, 4, 4, 4, 1, 4, 1, 4, 4, 1, 4]",3.07692307692,"it brings the twittering children , and the birds ,",3.076923076923077,-25.2613,-24.9031,-25.0802,0.3582000000000001,0.18109999999999715,-3.1576625,-3.1128875,-3.135025
MOP2,en,"The consequences of this latter factor have been to at times lead to the definition of community care as ‘ non-hospital care ’ ( Parker , 1990 ) .",23,"[1, 1, 4, 1, 4, 4, 4, 4, 1, 4, 4, 1, 1, 1]",2.5,"the consequences of this latter factor have been to at times lead to the definition of community care as ‘ non-hospital care ’ ( parker , 1990 ) .",2.5,-64.732,-61.1571,-62.4267,3.5748999999999995,2.3053000000000026,-2.8144347826086955,-2.659004347826087,-2.7142043478260867
MOP2,en,"Viol tried to flag down another , but the driver ignored him .",11,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.76923076923,"viol tried to flag down another , but the driver ignored him .",3.769230769230769,-34.8498,-31.7389,-32.1065,3.110900000000001,2.743300000000005,-3.1681636363636367,-2.8853545454545455,-2.918772727272727
MOP2,en,"Graphically oriented programming tools , application programming interfaces and cross-application macro facilities will also be offered .",15,"[4, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.625,"graphically oriented programming tools , application programming interfaces and cross-application macro facilities will also be offered .",3.625,-50.6334,-47.6012,-46.3583,3.032200000000003,4.275100000000002,-3.37556,-3.1734133333333334,-3.0905533333333333
MOP2,en,"Thirdly , uncertainty now surrounds the future of the industry .",9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"thirdly , uncertainty now surrounds the future of the industry .",4.0,-22.4571,-21.8421,-22.3834,0.615000000000002,0.07369999999999877,-2.495233333333333,-2.4269,-2.487044444444445
MOP2,en,"Had he not , as everyone knew , single-handedly raised and led an Arab army against the Turks ?",16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"had he not , as everyone knew , single-handedly raised and led an arab army against the turks ?",4.0,-45.3518,-47.3827,-47.7791,-2.0309000000000026,-2.4273000000000025,-2.8344875,-2.96141875,-2.98619375
MOP2,en,The closest cooperation between the allocation officers and each unit manager is essential both in devising the plan and in the scheduling of holidays .,24,"[4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1]",3.6,the closest cooperation between the allocation officers and each unit manager is essential both in devising the plan and in the scheduling of holidays .,3.6,-80.5961,-76.3153,-76.5333,4.2808000000000135,4.06280000000001,-3.3581708333333338,-3.1798041666666665,-3.1888875
MOP2,en,"‘ There is no robust critique , no convincing body of evidence , no sign of learning from a decade of failure .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.78571428571,"‘ there is no robust critique , no convincing body of evidence , no sign of learning from a decade of failure .",3.7857142857142856,-61.4622,-52.2382,-51.5816,9.224000000000004,9.880600000000001,-3.2348526315789474,-2.749378947368421,-2.7148210526315792
MOP2,en,Survival time was defined as the period between surgery and death .,11,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4]",3.78571428571,survival time was defined as the period between surgery and death .,3.7857142857142856,-38.0566,-34.0791,-33.799,3.9775000000000063,4.257600000000004,-3.4596909090909094,-3.0980999999999996,-3.0726363636363634
MOP2,en,"Mr Tadgell , 32 , rented a flat in Australia with Joanna as she progressed from a cleaner to a waitress at the casino .",22,"[4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4]",3.4,"mr tadgell , 32 , rented a flat in australia with joanna as she progressed from a cleaner to a waitress at the casino .",3.4,-57.0653,-55.4285,-55.1259,1.636800000000001,1.9393999999999991,-2.5938772727272728,-2.5194772727272725,-2.5057227272727274
MOP2,en,"The Daurog moved about their business , eyeing Tallis with the same shivering caution as the evening before .",17,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.78571428571,"the daurog moved about their business , eyeing tallis with the same shivering caution as the evening before .",3.7857142857142856,-48.2068,-44.8767,-45.581,3.3301000000000016,2.625799999999998,-2.835694117647059,-2.6398058823529413,-2.681235294117647
MOP2,en,"Mr Jenks marched along the corridor , glaring wrathfully about him , and the children fell back on both sides without a murmur .",21,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"mr jenks marched along the corridor , glaring wrathfully about him , and the children fell back on both sides without a murmur .",4.0,-63.064,-53.4771,-51.1224,9.5869,11.941600000000001,-3.003047619047619,-2.5465285714285715,-2.4344
MOP2,en,"Your detective of the detective story , of course , went about seeking information .",12,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 4, 1]",3.0,"your detective of the detective story , of course , went about seeking information .",3.0,-38.4144,-34.0241,-32.1274,4.390300000000003,6.286999999999999,-3.2012,-2.8353416666666664,-2.6772833333333335
MOP2,en,So you're working on a peer-group political model of photography and meaning ?,12,"[4, 4, 4, 4, 4, 4, 1, 1, 4]",3.33333333333,so you're working on a peer-group political model of photography and meaning ?,3.333333333333333,-38.8453,-37.1658,-40.4969,1.6795000000000044,-1.6515999999999948,-3.2371083333333335,-3.0971499999999996,-3.3747416666666665
MOP2,en,The directives had no application to parliamentary proceedings or elections and allowed reported speech .,14,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.78571428571,the directives had no application to parliamentary proceedings or elections and allowed reported speech .,3.7857142857142856,-51.1569,-49.9312,-49.5746,1.2257000000000033,1.5823000000000036,-3.6540642857142855,-3.5665142857142853,-3.5410428571428567
MOP2,en,Crystal thought Berg was a newspaper reporter and she assured Rain : ‘ I didn't spoil your story by telling him MI something killed MacQuillan . ’,23,"[4, 4, 1, 1, 4, 1, 4, 1, 4, 4, 4, 4, 1]",2.84615384615,crystal thought berg was a newspaper reporter and she assured rain : ‘ i didn't spoil your story by telling him mi something killed macquillan . ’,2.8461538461538463,-78.041,-73.6351,-73.5806,4.405900000000003,4.460399999999993,-3.393086956521739,-3.2015260869565214,-3.1991565217391305
MOP2,en,"Another street , also running approximately north-south , lay between it and Ryknild Street ; the branch north of the Tiddington road",19,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 1]",3.4,"another street , also running approximately north-south , lay between it and ryknild street ; the branch north of the tiddington road",3.4,-54.9741,-62.4203,-61.4327,-7.4461999999999975,-6.458599999999997,-2.8933736842105264,-3.285278947368421,-3.2333
MOP2,en,I congratulate you on the unambiguity of your situation .,9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,i congratulate you on the unambiguity of your situation .,4.0,-34.3936,-31.4904,-31.6968,2.9031999999999982,2.6967999999999996,-3.821511111111111,-3.4989333333333335,-3.5218666666666665
MOP2,en,"‘ If you wish to avail yourself of the bathroom facilities , feel free .",12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4]",3.35714285714,"‘ if you wish to avail yourself of the bathroom facilities , feel free .",3.357142857142857,-42.6204,-39.3326,-39.787,3.287799999999997,2.8333999999999975,-3.5517,-3.2777166666666666,-3.315583333333333
MOP2,en,"The idea is to increase people's knowledge about the strength of drinks and weekly limits , and the link between drinking and health and fitness .",24,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.8,"the idea is to increase people's knowledge about the strength of drinks and weekly limits , and the link between drinking and health and fitness .",3.8,-76.4605,-71.9533,-70.8139,4.507199999999997,5.646599999999992,-3.1858541666666667,-2.9980541666666665,-2.950579166666667
MOP2,en,"When the Indians went hunting , whether for animals or for rival Indians , their firepower was deadly .",16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"when the indians went hunting , whether for animals or for rival indians , their firepower was deadly .",4.0,-49.095,-52.6156,-52.1865,-3.5206000000000017,-3.0915000000000035,-3.0684375,-3.288475,-3.26165625
MOP2,en,"Facts speak for themselves , but only if executives are prepared to listen , are prepared to be convinced .",17,"[1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1]",3.35714285714,"facts speak for themselves , but only if executives are prepared to listen , are prepared to be convinced .",3.357142857142857,-55.1854,-46.9187,-46.6018,8.2667,8.583600000000004,-3.2462,-2.7599235294117648,-2.7412823529411763
MOP2,en,In the preceding decade London and other large metropolitan cities recorded massive population losses ; medium-sized cities either lost people or experienced only slow growth .,24,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,in the preceding decade london and other large metropolitan cities recorded massive population losses ; medium-sized cities either lost people or experienced only slow growth .,4.0,-90.3976,-87.3048,-86.7,3.092799999999997,3.6975999999999942,-3.7665666666666664,-3.6377,-3.6125000000000003
MOP2,en,‘ After the demise of our great team in ‘ 86 we were building sand castles for a while — they were collapsing all the time .,23,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4]",3.4375,‘ after the demise of our great team in ‘ 86 we were building sand castles for a while — they were collapsing all the time .,3.4375,-77.0257,-66.4092,-65.0773,10.616500000000002,11.948400000000007,-3.34894347826087,-2.88735652173913,-2.829447826086956
MOP2,en,Amiss was stunned by the courtesy and curiously uplifted to find that not everyone in this establishment was like Colonel Fagg .,21,"[4, 4, 4, 4, 4, 1, 4, 1, 4, 4]",3.4,amiss was stunned by the courtesy and curiously uplifted to find that not everyone in this establishment was like colonel fagg .,3.4,-63.7599,-58.66,-58.2189,5.099900000000005,5.541000000000004,-3.0361857142857143,-2.793333333333333,-2.7723285714285715
MOP2,en,One in every six trees in Switzerland is showing signs of ill-health — double the level recorded eight years ago .,19,"[4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.75,one in every six trees in switzerland is showing signs of ill-health — double the level recorded eight years ago .,3.75,-58.3178,-49.3598,-50.0179,8.957999999999998,8.299900000000001,-3.069357894736842,-2.5978842105263156,-2.6325210526315788
MOP2,en,LEFT : Painter and decorator Kevin Barton latched into this early 2 lb 14 oz plaice during a session at Lepestone Point in Hampshire .,23,"[4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 1]",3.14285714286,left : painter and decorator kevin barton latched into this early 2 lb 14 oz plaice during a session at lepestone point in hampshire .,3.142857142857143,-66.4642,-63.0024,-62.1605,3.4618000000000038,4.303700000000006,-2.889747826086957,-2.739234782608696,-2.7026304347826087
MOP2,en,It has been estimated that 65 per cent of the deals are spot and the remainder are forward deals .,19,"[1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4]",3.30769230769,it has been estimated that 65 per cent of the deals are spot and the remainder are forward deals .,3.3076923076923075,-63.8058,-52.2549,-50.7573,11.550899999999999,13.048499999999997,-3.3582,-2.750257894736842,-2.671436842105263
MOP2,en,"As the mobs gathered , an assistant military attache asked Andrew about the pipe-playing episode in Reykjavik .",16,"[4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4]",3.5,"as the mobs gathered , an assistant military attache asked andrew about the pipe-playing episode in reykjavik .",3.5,-39.7946,-39.4871,-39.3255,0.30750000000000455,0.4691000000000045,-2.4871625,-2.46794375,-2.45784375
MOP2,en,This was a necessity to qualify for a later call to the Bar .,13,"[1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4]",3.625,this was a necessity to qualify for a later call to the bar .,3.625,-39.1172,-34.2037,-33.9651,4.913499999999999,5.152099999999997,-3.009015384615384,-2.631053846153846,-2.6127
MOP2,en,"‘ Here he comes , look out for this guy . ’",8,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4]",3.72727272727,"‘ here he comes , look out for this guy . ’",3.727272727272727,-28.7552,-28.0302,-28.2591,0.7249999999999979,0.49609999999999843,-3.5944,-3.503775,-3.5323875
MOP2,en,‘ I hope you ain't gon na have a fit .,9,"[4, 1, 1, 4, 4, 4, 4, 1, 1, 1, 4, 1]",2.5,‘ i hope you ain't gon na have a fit .,2.5,-27.5516,-23.4936,-24.3846,4.058,3.1670000000000016,-3.061288888888889,-2.6104000000000003,-2.7094
MOP2,en,He could not go through it all again .,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,he could not go through it all again .,4.0,-24.6408,-17.6149,-18.4797,7.0259,6.161099999999998,-3.0801,-2.2018625,-2.3099625
MOP2,en,‘ Will you help us find out what happened ? ’,8,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,‘ will you help us find out what happened ? ’,4.0,-28.9617,-24.6607,-23.9605,4.301000000000002,5.001200000000001,-3.6202125,-3.0825875,-2.9950625
MOP2,en,The distinction between equity and equality in the distribution and use of social services is crucial to the debate on health inequalities .,22,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,the distinction between equity and equality in the distribution and use of social services is crucial to the debate on health inequalities .,4.0,-66.3456,-58.0041,-57.8514,8.341500000000003,8.494200000000006,-3.015709090909091,-2.63655,-2.629609090909091
MOP2,en,After I had my tea I would go to bed .,10,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,after i had my tea i would go to bed .,4.0,-38.1963,-34.5951,-33.3636,3.6011999999999986,4.832700000000003,-3.81963,-3.4595100000000003,-3.33636
MOP2,en,"The comprehensive tour included barley purchase , intake , laboratory , steeping , germination , kilns and malt dispatch .",14,"[4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.78571428571,"the comprehensive tour included barley purchase , intake , laboratory , steeping , germination , kilns and malt dispatch .",3.7857142857142856,-48.9878,-49.6628,-49.6873,-0.6749999999999972,-0.6995000000000005,-3.4991285714285714,-3.547342857142857,-3.549092857142857
MOP2,en,"After all , he had managed to defeat the system and was in sole command of a small military unit .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.8,"after all , he had managed to defeat the system and was in sole command of a small military unit .",3.8,-54.8009,-50.0301,-51.5406,4.770800000000001,3.260300000000001,-2.8842578947368422,-2.6331631578947365,-2.712663157894737
MOP2,en,I think about G.P. holding me and caressing me .,9,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1]",3.53846153846,i think about g.p. holding me and caressing me .,3.5384615384615383,-31.4057,-29.4246,-29.3317,1.9810999999999979,2.073999999999998,-3.489522222222222,-3.2694,-3.2590777777777777
MOP2,en,"‘ I didn't want to be a superstar , I just wanted to be able to play well .",16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"‘ i didn't want to be a superstar , i just wanted to be able to play well .",4.0,-49.539,-39.8148,-39.7706,9.724200000000003,9.7684,-3.0961875,-2.488425,-2.4856625
MOP2,en,"LLOYD'S Register , the largest ship registration organisation , is being sued in America over a ship fire that killed 159 people two years ago .",23,"[4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4]",3.53846153846,"lloyd's register , the largest ship registration organisation , is being sued in america over a ship fire that killed 159 people two years ago .",3.5384615384615383,-68.3377,-62.1842,-62.5564,6.153500000000001,5.781300000000002,-2.9712043478260868,-2.7036608695652173,-2.7198434782608696
MOP2,en,"This is not to deny , of course , that crime and violence in contemporary society is an important social reality .",19,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.78571428571,"this is not to deny , of course , that crime and violence in contemporary society is an important social reality .",3.7857142857142856,-58.2357,-49.0397,-45.3075,9.195999999999998,12.928200000000004,-3.0650368421052634,-2.5810368421052634,-2.3846052631578947
MOP2,en,"The administrative structure of Partnerships , with its heavy emphasis on co-ordinating different agencies , would in any case tend to inhibit the unorthodox .",22,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.8125,"the administrative structure of partnerships , with its heavy emphasis on co-ordinating different agencies , would in any case tend to inhibit the unorthodox .",3.8125,-72.2337,-66.6975,-65.4819,5.536199999999994,6.751800000000003,-3.28335,-3.0317045454545455,-2.97645
MOP2,en,We walked solemnly around Gloucester in and out of the Cathedral precincts while he told me about his childhood .,19,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4]",3.75,we walked solemnly around gloucester in and out of the cathedral precincts while he told me about his childhood .,3.75,-53.4256,-44.1343,-41.5373,9.2913,11.888300000000001,-2.8118736842105263,-2.3228578947368423,-2.1861736842105266
MOP2,en,"By comparison , companies in the 20-50 jobs bracket suffer from neglect , they say .",13,"[4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.78571428571,"by comparison , companies in the 20-50 jobs bracket suffer from neglect , they say .",3.7857142857142856,-37.9685,-34.6007,-34.527,3.3677999999999955,3.441499999999998,-2.9206538461538463,-2.661592307692308,-2.655923076923077
MOP2,en,Within a few days of writing my planning notes a reasonable ( by UK standards ) day dawned .,16,"[1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]",3.53846153846,within a few days of writing my planning notes a reasonable ( by uk standards ) day dawned .,3.5384615384615383,-52.986,-47.2753,-45.8069,5.710699999999996,7.179099999999998,-3.311625,-2.95470625,-2.86293125
MOP2,en,"Whether this autoantibody has direct pathogenic importance , as in Wegener's granulomatosis , remains to be determined .",15,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"whether this autoantibody has direct pathogenic importance , as in wegener's granulomatosis , remains to be determined .",4.0,-39.0916,-39.4678,-39.0374,-0.3761999999999972,0.05420000000000158,-2.606106666666667,-2.6311866666666663,-2.6024933333333333
MOP2,en,"The incident received widespread television and press publicity , and prompted a civil rights march on 24 August from Coalisland to Dungannon .",21,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1]",3.76923076923,"the incident received widespread television and press publicity , and prompted a civil rights march on 24 august from coalisland to dungannon .",3.769230769230769,-64.0101,-60.7558,-61.1174,3.2542999999999935,2.8926999999999907,-3.0481,-2.8931333333333336,-2.9103523809523812
MOP2,en,"It contains a general index to magazine features , a recipe index and an index to recipes in our popular , step-by-step cookery series , Secrets of Success .",25,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,"it contains a general index to magazine features , a recipe index and an index to recipes in our popular , step-by-step cookery series , secrets of success .",4.0,-86.297,-85.4496,-84.9946,0.8473999999999933,1.3023999999999916,-3.45188,-3.417984,-3.3997840000000004
MOP2,en,Anglers are blaming pollution for a fall in the numbers of fish in some sections of the Rivers Severn and Avon .,21,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,anglers are blaming pollution for a fall in the numbers of fish in some sections of the rivers severn and avon .,4.0,-51.0131,-46.2876,-46.7219,4.725500000000004,4.2912000000000035,-2.429195238095238,-2.2041714285714287,-2.224852380952381
MOP2,en,"Robin Child absolutely refuses to grade , and when O-levels gave way to GCSE with all its internal coursework and marking , he rejected it .",23,"[4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.5,"robin child absolutely refuses to grade , and when o-levels gave way to gcse with all its internal coursework and marking , he rejected it .",3.5,-64.8704,-58.579,-56.7707,6.291400000000003,8.099700000000006,-2.8204521739130435,-2.546913043478261,-2.468291304347826
MOP2,en,Does awareness of rates of obstetric interventions change practice ?,9,"[4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4]",3.57142857143,does awareness of rates of obstetric interventions change practice ?,3.571428571428572,-26.6437,-25.2281,-28.0543,1.4155999999999977,-1.4106000000000023,-2.960411111111111,-2.8031222222222225,-3.1171444444444445
MOP2,en,"Synergie Ultra-Gentle Eye Make-up Remover with extract of rose , is a light oil-free lotion with soothing properties , £2,99/200ml .",17,"[4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4]",3.4375,"synergie ultra-gentle eye make-up remover with extract of rose , is a light oil-free lotion with soothing properties , £2,99/200ml .",3.4375,-50.805,-52.104,-51.6171,-1.2989999999999995,-0.8121000000000009,-2.9885294117647057,-3.064941176470588,-3.0363
MOP2,en,"Stewart and Tait were more aware of the degradation of energy , moral as well as physical , and thus of the impermanence of the world .",24,"[4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.625,"stewart and tait were more aware of the degradation of energy , moral as well as physical , and thus of the impermanence of the world .",3.625,-59.1913,-50.684,-50.3133,8.5073,8.878,-2.4663041666666667,-2.1118333333333332,-2.0963875
MOP2,en,This rule is subject to a number of exceptions ( see Chapter 5 ) .,12,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,this rule is subject to a number of exceptions ( see chapter 5 ) .,4.0,-45.8085,-37.19,-37.2157,8.618500000000004,8.592800000000004,-3.817375,-3.0991666666666666,-3.1013083333333333
MOP2,en,Malcolm is collecting old 10p pieces on behalf of his daughter for the Kidney Transplant Association .,16,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,malcolm is collecting old 10p pieces on behalf of his daughter for the kidney transplant association .,4.0,-46.3051,-38.1152,-38.1688,8.189900000000002,8.136300000000006,-2.89406875,-2.3822,-2.38555
MOP2,en,We are grateful to Ken Byron for setting up a much needed journal in Drama and Dance Education .,18,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,we are grateful to ken byron for setting up a much needed journal in drama and dance education .,4.0,-59.6044,-54.9175,-54.9916,4.686900000000001,4.6128,-3.3113555555555556,-3.050972222222222,-3.0550888888888887
MOP2,en,Cycling was also definitely related to gastro-oesophageal reflux .,8,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.8,cycling was also definitely related to gastro-oesophageal reflux .,3.8,-18.5745,-13.6402,-13.8809,4.9343,4.6936,-2.3218125,-1.705025,-1.7351125
MOP2,en,"True to this tone , Tom's tape is scientific analysis as opposed to bedtime bogeyman stories .",15,"[4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4]",3.57142857143,"true to this tone , tom's tape is scientific analysis as opposed to bedtime bogeyman stories .",3.571428571428572,-44.3432,-44.6459,-44.1479,-0.3026999999999944,0.19530000000000314,-2.9562133333333334,-2.9763933333333332,-2.9431933333333333
MOP2,en,"As was suggested in argument , that would indeed be to swallow the elephant and strain at the gnat .",18,"[4, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1]",2.0,"as was suggested in argument , that would indeed be to swallow the elephant and strain at the gnat .",2.0,-48.9288,-49.6017,-50.0898,-0.6728999999999985,-1.1609999999999943,-2.7182666666666666,-2.75565,-2.7827666666666664
MOP2,en,"In desperation I took a typing course and moved fifty miles down the road to here , to the first job which would have me .",24,"[4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",3.76923076923,"in desperation i took a typing course and moved fifty miles down the road to here , to the first job which would have me .",3.769230769230769,-74.2185,-71.9388,-71.4323,2.2797000000000054,2.786200000000008,-3.0924375000000004,-2.99745,-2.9763458333333332
