word,frequency,length,probability,information_content
allegorical,2,11,3.0825285365079266e-06,18.307454318884897
correggio,1,9,1.5412642682539633e-06,19.307454318884897
baroque,3,7,4.62379280476189e-06,17.722491818163743
constantino,1,11,1.5412642682539633e-06,19.307454318884897
decorative,4,10,6.165057073015853e-06,17.307454318884897
bullfinch,1,9,1.5412642682539633e-06,19.307454318884897
interruptions,1,13,1.5412642682539633e-06,19.307454318884897
canopy,2,6,3.0825285365079266e-06,18.307454318884897
filippo,2,7,3.0825285365079266e-06,18.307454318884897
costaggini,9,10,1.387137841428567e-05,16.137529317442585
undecorated,1,11,1.5412642682539633e-06,19.307454318884897
plastered,4,9,6.165057073015853e-06,17.307454318884897
roughcast,3,9,4.62379280476189e-06,17.722491818163743
cleared,14,7,2.157769975555549e-05,15.500099396827293
frescoing,1,9,1.5412642682539633e-06,19.307454318884897
restorers,1,9,1.5412642682539633e-06,19.307454318884897
inspecting,1,10,1.5412642682539633e-06,19.307454318884897
jumble,3,6,4.62379280476189e-06,17.722491818163743
slaked,3,6,4.62379280476189e-06,17.722491818163743
lime,11,4,1.6953906950793596e-05,15.8480227002476
cartoons,2,8,3.0825285365079266e-06,18.307454318884897
interrupt,2,9,3.0825285365079266e-06,18.307454318884897
lengthwise,2,10,3.0825285365079266e-06,18.307454318884897
scaffolding,3,11,4.62379280476189e-06,17.722491818163743
glimpses,2,8,3.0825285365079266e-06,18.307454318884897
cartoon,2,7,3.0825285365079266e-06,18.307454318884897
gratifying,1,10,1.5412642682539633e-06,19.307454318884897
roughish,1,8,1.5412642682539633e-06,19.307454318884897
sandy,5,5,7.706321341269817e-06,16.985526223997535
plaster,11,7,1.6953906950793596e-05,15.8480227002476
cennino,1,7,1.5412642682539633e-06,19.307454318884897
cennini,1,7,1.5412642682539633e-06,19.307454318884897
secco,3,5,4.62379280476189e-06,17.722491818163743
intonaco,2,8,3.0825285365079266e-06,18.307454318884897
cracks,6,6,9.24758560952378e-06,16.722491818163743
awhile,4,6,6.165057073015853e-06,17.307454318884897
stiffer,1,7,1.5412642682539633e-06,19.307454318884897
putty,2,5,3.0825285365079266e-06,18.307454318884897
hydrated,1,8,1.5412642682539633e-06,19.307454318884897
darkest,1,7,1.5412642682539633e-06,19.307454318884897
reground,1,8,1.5412642682539633e-06,19.307454318884897
bianco,1,6,1.5412642682539633e-06,19.307454318884897
sangiovanni,1,11,1.5412642682539633e-06,19.307454318884897
titanium,2,8,3.0825285365079266e-06,18.307454318884897
oxide,3,5,4.62379280476189e-06,17.722491818163743
stint,3,5,4.62379280476189e-06,17.722491818163743
pigments,1,8,1.5412642682539633e-06,19.307454318884897
umber,3,5,4.62379280476189e-06,17.722491818163743
ochre,1,5,1.5412642682539633e-06,19.307454318884897
palette,1,7,1.5412642682539633e-06,19.307454318884897
spotty,1,6,1.5412642682539633e-06,19.307454318884897
tempera,1,7,1.5412642682539633e-06,19.307454318884897
doerner,1,7,1.5412642682539633e-06,19.307454318884897
cheese,6,6,9.24758560952378e-06,16.722491818163743
curd,1,4,1.5412642682539633e-06,19.307454318884897
waterproof,2,10,3.0825285365079266e-06,18.307454318884897
mutilated,3,9,4.62379280476189e-06,17.722491818163743
ambitiously,1,11,1.5412642682539633e-06,19.307454318884897
coveting,1,8,1.5412642682539633e-06,19.307454318884897
whosever,1,8,1.5412642682539633e-06,19.307454318884897
spoil,3,5,4.62379280476189e-06,17.722491818163743
plastering,1,10,1.5412642682539633e-06,19.307454318884897
classically,1,11,1.5412642682539633e-06,19.307454318884897
pyramidal,1,9,1.5412642682539633e-06,19.307454318884897
triangular,3,10,4.62379280476189e-06,17.722491818163743
niners,1,6,1.5412642682539633e-06,19.307454318884897
kitty,12,5,1.849517121904756e-05,15.722491818163741
hawk,15,4,2.311896402380945e-05,15.40056372327638
startlingly,2,11,3.0825285365079266e-06,18.307454318884897
wheels,13,6,2.0036435487301523e-05,15.607014600743806
plank,6,5,9.24758560952378e-06,16.722491818163743
pavement,10,8,1.5412642682539634e-05,15.985526223997535
giddy,1,5,1.5412642682539633e-06,19.307454318884897
oscillating,1,11,1.5412642682539633e-06,19.307454318884897
dusting,5,7,7.706321341269817e-06,16.985526223997535
greenhouse,1,10,1.5412642682539633e-06,19.307454318884897
nozzle,2,6,3.0825285365079266e-06,18.307454318884897
hose,6,4,9.24758560952378e-06,16.722491818163743
valve,1,5,1.5412642682539633e-06,19.307454318884897
sprayed,3,7,4.62379280476189e-06,17.722491818163743
sponge,3,6,4.62379280476189e-06,17.722491818163743
mopped,4,6,6.165057073015853e-06,17.307454318884897
sponges,1,7,1.5412642682539633e-06,19.307454318884897
sponging,1,8,1.5412642682539633e-06,19.307454318884897
retouching,1,10,1.5412642682539633e-06,19.307454318884897
craftsmanship,2,13,3.0825285365079266e-06,18.307454318884897
unimportant,5,11,7.706321341269817e-06,16.985526223997535
soaking,7,7,1.0788849877777744e-05,16.500099396827295
oglethorpe,1,10,1.5412642682539633e-06,19.307454318884897
yorktown,1,8,1.5412642682539633e-06,19.307454318884897
repainting,1,10,1.5412642682539633e-06,19.307454318884897
unsightly,1,9,1.5412642682539633e-06,19.307454318884897
leaky,2,5,3.0825285365079266e-06,18.307454318884897
unheated,1,8,1.5412642682539633e-06,19.307454318884897
rudy,1,4,1.5412642682539633e-06,19.307454318884897
pozzatti,5,8,7.706321341269817e-06,16.985526223997535
provokes,1,8,1.5412642682539633e-06,19.307454318884897
geo,1,3,1.5412642682539633e-06,19.307454318884897
ascribe,1,7,1.5412642682539633e-06,19.307454318884897
curiously,11,9,1.6953906950793596e-05,15.8480227002476
muted,2,5,3.0825285365079266e-06,18.307454318884897
preoccupies,1,11,1.5412642682539633e-06,19.307454318884897
waking,8,6,1.2330114146031706e-05,16.307454318884897
anecdotal,1,9,1.5412642682539633e-06,19.307454318884897
impatient,8,9,1.2330114146031706e-05,16.307454318884897
shrug,2,5,3.0825285365079266e-06,18.307454318884897
romantically,1,12,1.5412642682539633e-06,19.307454318884897
jungle,18,6,2.774275682857134e-05,15.137529317442585
denunciations,2,13,3.0825285365079266e-06,18.307454318884897
papier,1,6,1.5412642682539633e-06,19.307454318884897
mache,1,5,1.5412642682539633e-06,19.307454318884897
poeple,1,6,1.5412642682539633e-06,19.307454318884897
yuri,1,4,1.5412642682539633e-06,19.307454318884897
gagarin,2,7,3.0825285365079266e-06,18.307454318884897
rolling,14,7,2.157769975555549e-05,15.500099396827293
turrets,1,7,1.5412642682539633e-06,19.307454318884897
pastures,2,8,3.0825285365079266e-06,18.307454318884897
advantageously,1,14,1.5412642682539633e-06,19.307454318884897
recollections,2,13,3.0825285365079266e-06,18.307454318884897
disinterest,2,11,3.0825285365079266e-06,18.307454318884897
dexterity,1,9,1.5412642682539633e-06,19.307454318884897
seeds,1,5,1.5412642682539633e-06,19.307454318884897
speculated,1,10,1.5412642682539633e-06,19.307454318884897
mutations,1,9,1.5412642682539633e-06,19.307454318884897
propagate,1,9,1.5412642682539633e-06,19.307454318884897
propagating,1,11,1.5412642682539633e-06,19.307454318884897
illogical,1,9,1.5412642682539633e-06,19.307454318884897
lenin,1,5,1.5412642682539633e-06,19.307454318884897
rejoinder,1,9,1.5412642682539633e-06,19.307454318884897
cherry,2,6,3.0825285365079266e-06,18.307454318884897
welcoming,3,9,4.62379280476189e-06,17.722491818163743
shopworn,1,8,1.5412642682539633e-06,19.307454318884897
functionary,1,11,1.5412642682539633e-06,19.307454318884897
petulant,1,8,1.5412642682539633e-06,19.307454318884897
admonition,1,10,1.5412642682539633e-06,19.307454318884897
presume,3,7,4.62379280476189e-06,17.722491818163743
impressionism,1,13,1.5412642682539633e-06,19.307454318884897
depressingly,2,12,3.0825285365079266e-06,18.307454318884897
subdued,6,7,9.24758560952378e-06,16.722491818163743
misunderstood,5,13,7.706321341269817e-06,16.985526223997535
leningrad,1,9,1.5412642682539633e-06,19.307454318884897
privations,1,10,1.5412642682539633e-06,19.307454318884897
resplendent,1,11,1.5412642682539633e-06,19.307454318884897
acquaint,1,8,1.5412642682539633e-06,19.307454318884897
hasty,3,5,4.62379280476189e-06,17.722491818163743
exclusions,1,10,1.5412642682539633e-06,19.307454318884897
trivia,2,6,3.0825285365079266e-06,18.307454318884897
captious,1,8,1.5412642682539633e-06,19.307454318884897
shred,3,5,4.62379280476189e-06,17.722491818163743
cluttered,2,9,3.0825285365079266e-06,18.307454318884897
motley,2,6,3.0825285365079266e-06,18.307454318884897
outworn,1,7,1.5412642682539633e-06,19.307454318884897
gem,2,3,3.0825285365079266e-06,18.307454318884897
critique,2,8,3.0825285365079266e-06,18.307454318884897
normative,1,9,1.5412642682539633e-06,19.307454318884897
weaknesses,3,10,4.62379280476189e-06,17.722491818163743
guttman,1,7,1.5412642682539633e-06,19.307454318884897
selects,1,7,1.5412642682539633e-06,19.307454318884897
interprets,1,10,1.5412642682539633e-06,19.307454318884897
bureaucratization,1,17,1.5412642682539633e-06,19.307454318884897
undisturbed,1,11,1.5412642682539633e-06,19.307454318884897
infrequent,2,10,3.0825285365079266e-06,18.307454318884897
collar,9,6,1.387137841428567e-05,16.137529317442585
clerical,2,8,3.0825285365079266e-06,18.307454318884897
hoffer,1,6,1.5412642682539633e-06,19.307454318884897
workingmen,1,10,1.5412642682539633e-06,19.307454318884897
unfelt,1,6,1.5412642682539633e-06,19.307454318884897
conquering,1,10,1.5412642682539633e-06,19.307454318884897
automaton,2,9,3.0825285365079266e-06,18.307454318884897
iniquities,1,10,1.5412642682539633e-06,19.307454318884897
absolutes,2,9,3.0825285365079266e-06,18.307454318884897
unknowingly,1,11,1.5412642682539633e-06,19.307454318884897
cake,5,4,7.706321341269817e-06,16.985526223997535
sheds,3,5,4.62379280476189e-06,17.722491818163743
marketability,1,13,1.5412642682539633e-06,19.307454318884897
diagnoses,1,9,1.5412642682539633e-06,19.307454318884897
prognosis,2,9,3.0825285365079266e-06,18.307454318884897
burckhardt,1,10,1.5412642682539633e-06,19.307454318884897
proudhon,1,8,1.5412642682539633e-06,19.307454318884897
thoreau,2,7,3.0825285365079266e-06,18.307454318884897
tawney,1,6,1.5412642682539633e-06,19.307454318884897
mayo,1,4,1.5412642682539633e-06,19.307454318884897
tannenbaum,1,10,1.5412642682539633e-06,19.307454318884897
mumford,1,7,1.5412642682539633e-06,19.307454318884897
heron,1,5,1.5412642682539633e-06,19.307454318884897
existentialists,1,15,1.5412642682539633e-06,19.307454318884897
boris,14,5,2.157769975555549e-05,15.500099396827293
godunov,1,7,1.5412642682539633e-06,19.307454318884897
lifelike,3,8,4.62379280476189e-06,17.722491818163743
mussorgsky,8,10,1.2330114146031706e-05,16.307454318884897
monteverdi,1,10,1.5412642682539633e-06,19.307454318884897
lully,1,5,1.5412642682539633e-06,19.307454318884897
purcell,1,7,1.5412642682539633e-06,19.307454318884897
recitative,2,10,3.0825285365079266e-06,18.307454318884897
sensitively,1,11,1.5412642682539633e-06,19.307454318884897
attuned,1,7,1.5412642682539633e-06,19.307454318884897
lets,2,4,3.0825285365079266e-06,18.307454318884897
liturgical,2,10,3.0825285365079266e-06,18.307454318884897
melodies,4,8,6.165057073015853e-06,17.307454318884897
monologue,3,9,4.62379280476189e-06,17.722491818163743
phrasing,4,8,6.165057073015853e-06,17.307454318884897
portraiture,1,11,1.5412642682539633e-06,19.307454318884897
pimen,7,5,1.0788849877777744e-05,16.500099396827295
varlaam,6,7,9.24758560952378e-06,16.722491818163743
missail,3,7,4.62379280476189e-06,17.722491818163743
rangoni,8,7,1.2330114146031706e-05,16.307454318884897
calmness,2,8,3.0825285365079266e-06,18.307454318884897
grigori,5,7,7.706321341269817e-06,16.985526223997535
folklike,1,8,1.5412642682539633e-06,19.307454318884897
shepherd,2,8,3.0825285365079266e-06,18.307454318884897
shining,15,7,2.311896402380945e-05,15.40056372327638
rhythmically,2,12,3.0825285365079266e-06,18.307454318884897
unsophisticated,1,15,1.5412642682539633e-06,19.307454318884897
rowdy,3,5,4.62379280476189e-06,17.722491818163743
ostinato,1,8,1.5412642682539633e-06,19.307454318884897
inn,4,3,6.165057073015853e-06,17.307454318884897
amusingly,1,9,1.5412642682539633e-06,19.307454318884897
reappears,2,9,3.0825285365079266e-06,18.307454318884897
kazan,1,5,1.5412642682539633e-06,19.307454318884897
forcefulness,1,12,1.5412642682539633e-06,19.307454318884897
startled,21,8,3.236654963333323e-05,14.915136896106137
unskilled,1,9,1.5412642682539633e-06,19.307454318884897
eerie,2,5,3.0825285365079266e-06,18.307454318884897
dappertutto,1,11,1.5412642682539633e-06,19.307454318884897
offenbach,1,9,1.5412642682539633e-06,19.307454318884897
marina,6,6,9.24758560952378e-06,16.722491818163743
superficially,2,13,3.0825285365079266e-06,18.307454318884897
materialized,1,12,1.5412642682539633e-06,19.307454318884897
concealing,1,10,1.5412642682539633e-06,19.307454318884897
amonasro,2,8,3.0825285365079266e-06,18.307454318884897
aida,1,4,1.5412642682539633e-06,19.307454318884897
sainthood,1,9,1.5412642682539633e-06,19.307454318884897
heretics,1,8,1.5412642682539633e-06,19.307454318884897
realizes,1,8,1.5412642682539633e-06,19.307454318884897
audacity,2,8,3.0825285365079266e-06,18.307454318884897
chromatic,8,9,1.2330114146031706e-05,16.307454318884897
magician,1,8,1.5412642682539633e-06,19.307454318884897
piquant,1,7,1.5412642682539633e-06,19.307454318884897
sinuously,1,9,1.5412642682539633e-06,19.307454318884897
unattainable,1,12,1.5412642682539633e-06,19.307454318884897
indignantly,1,11,1.5412642682539633e-06,19.307454318884897
denounces,1,9,1.5412642682539633e-06,19.307454318884897
poisoning,2,9,3.0825285365079266e-06,18.307454318884897
ugliness,4,8,6.165057073015853e-06,17.307454318884897
terrified,4,9,6.165057073015853e-06,17.307454318884897
exhorting,1,9,1.5412642682539633e-06,19.307454318884897
descends,1,8,1.5412642682539633e-06,19.307454318884897
duet,1,4,1.5412642682539633e-06,19.307454318884897
protagonist,1,11,1.5412642682539633e-06,19.307454318884897
shuiski,1,7,1.5412642682539633e-06,19.307454318884897
murdered,7,8,1.0788849877777744e-05,16.500099396827295
choral,1,6,1.5412642682539633e-06,19.307454318884897
footnote,1,8,1.5412642682539633e-06,19.307454318884897
coronation,1,10,1.5412642682539633e-06,19.307454318884897
tonalities,1,10,1.5412642682539633e-06,19.307454318884897
tsar,2,4,3.0825285365079266e-06,18.307454318884897
halfhearted,1,11,1.5412642682539633e-06,19.307454318884897
acclamation,1,11,1.5412642682539633e-06,19.307454318884897
dissenters,1,10,1.5412642682539633e-06,19.307454318884897
coldness,4,8,6.165057073015853e-06,17.307454318884897
boyars,1,6,1.5412642682539633e-06,19.307454318884897
tenors,1,6,1.5412642682539633e-06,19.307454318884897
basses,1,6,1.5412642682539633e-06,19.307454318884897
gasping,5,7,7.706321341269817e-06,16.985526223997535
cudgels,2,7,3.0825285365079266e-06,18.307454318884897
mock,6,4,9.24758560952378e-06,16.722491818163743
plaintive,1,9,1.5412642682539633e-06,19.307454318884897
hey,15,3,2.311896402380945e-05,15.40056372327638
mityukh,5,7,7.706321341269817e-06,16.985526223997535
louder,10,6,1.5412642682539634e-05,15.985526223997535
wail,3,4,4.62379280476189e-06,17.722491818163743
offstage,1,8,1.5412642682539633e-06,19.307454318884897
exit,7,4,1.0788849877777744e-05,16.500099396827295
outburst,1,8,1.5412642682539633e-06,19.307454318884897
churchly,1,8,1.5412642682539633e-06,19.307454318884897
trembles,1,8,1.5412642682539633e-06,19.307454318884897
begs,1,4,1.5412642682539633e-06,19.307454318884897
reminder,3,8,4.62379280476189e-06,17.722491818163743
basil,2,5,3.0825285365079266e-06,18.307454318884897
poignancy,1,9,1.5412642682539633e-06,19.307454318884897
mayhem,1,6,1.5412642682539633e-06,19.307454318884897
kromy,1,5,1.5412642682539633e-06,19.307454318884897
sequel,2,6,3.0825285365079266e-06,18.307454318884897
hushed,2,6,3.0825285365079266e-06,18.307454318884897
pizzicato,1,9,1.5412642682539633e-06,19.307454318884897
scorn,3,5,4.62379280476189e-06,17.722491818163743
hearers,1,7,1.5412642682539633e-06,19.307454318884897
cleverly,2,8,3.0825285365079266e-06,18.307454318884897
orchestral,1,10,1.5412642682539633e-06,19.307454318884897
chords,3,6,4.62379280476189e-06,17.722491818163743
mocking,4,7,6.165057073015853e-06,17.307454318884897
staccatos,1,9,1.5412642682539633e-06,19.307454318884897
tsarevich,1,9,1.5412642682539633e-06,19.307454318884897
hardy,50,5,7.706321341269816e-05,13.663598129110174
tacitly,1,7,1.5412642682539633e-06,19.307454318884897
monolith,1,8,1.5412642682539633e-06,19.307454318884897
domicilium,1,10,1.5412642682539633e-06,19.307454318884897
noyes,1,5,1.5412642682539633e-06,19.307454318884897
notebook,2,8,3.0825285365079266e-06,18.307454318884897
neglects,1,8,1.5412642682539633e-06,19.307454318884897
intermittently,2,14,3.0825285365079266e-06,18.307454318884897
predominates,1,12,1.5412642682539633e-06,19.307454318884897
swinburne,2,9,3.0825285365079266e-06,18.307454318884897
appended,1,8,1.5412642682539633e-06,19.307454318884897
satires,3,7,4.62379280476189e-06,17.722491818163743
dynasts,3,7,4.62379280476189e-06,17.722491818163743
tally,1,5,1.5412642682539633e-06,19.307454318884897
vocation,2,8,3.0825285365079266e-06,18.307454318884897
resuming,1,8,1.5412642682539633e-06,19.307454318884897
viewless,2,8,3.0825285365079266e-06,18.307454318884897
poesy,1,5,1.5412642682539633e-06,19.307454318884897
worrying,6,8,9.24758560952378e-06,16.722491818163743
pettinesses,1,11,1.5412642682539633e-06,19.307454318884897
tess,1,4,1.5412642682539633e-06,19.307454318884897
jude,1,4,1.5412642682539633e-06,19.307454318884897
emma,10,4,1.5412642682539634e-05,15.985526223997535
wanting,12,7,1.849517121904756e-05,15.722491818163741
pruned,1,6,1.5412642682539633e-06,19.307454318884897
shakespearian,1,13,1.5412642682539633e-06,19.307454318884897
undistinguished,2,15,3.0825285365079266e-06,18.307454318884897
anonymity,2,9,3.0825285365079266e-06,18.307454318884897
evoking,1,7,1.5412642682539633e-06,19.307454318884897
stanza,1,6,1.5412642682539633e-06,19.307454318884897
grin,9,4,1.387137841428567e-05,16.137529317442585
wrings,1,6,1.5412642682539633e-06,19.307454318884897
curst,1,5,1.5412642682539633e-06,19.307454318884897
metaphorical,1,12,1.5412642682539633e-06,19.307454318884897
weathers,1,8,1.5412642682539633e-06,19.307454318884897
darkling,2,8,3.0825285365079266e-06,18.307454318884897
thrush,1,6,1.5412642682539633e-06,19.307454318884897
madding,1,7,1.5412642682539633e-06,19.307454318884897
yeats,1,5,1.5412642682539633e-06,19.307454318884897
somber,1,6,1.5412642682539633e-06,19.307454318884897
compose,3,7,4.62379280476189e-06,17.722491818163743
elegy,1,5,1.5412642682539633e-06,19.307454318884897
expiation,2,9,3.0825285365079266e-06,18.307454318884897
rearranged,1,10,1.5412642682539633e-06,19.307454318884897
irredeemable,1,12,1.5412642682539633e-06,19.307454318884897
pastness,1,8,1.5412642682539633e-06,19.307454318884897
deadness,1,8,1.5412642682539633e-06,19.307454318884897
epigraph,2,8,3.0825285365079266e-06,18.307454318884897
charred,1,7,1.5412642682539633e-06,19.307454318884897
uncomforted,1,11,1.5412642682539633e-06,19.307454318884897
delinquency,2,11,3.0825285365079266e-06,18.307454318884897
disaffiliation,1,14,1.5412642682539633e-06,19.307454318884897
disaffiliate,1,12,1.5412642682539633e-06,19.307454318884897
titans,1,6,1.5412642682539633e-06,19.307454318884897
delinquents,2,11,3.0825285365079266e-06,18.307454318884897
saxophonist,1,11,1.5412642682539633e-06,19.307454318884897
exasperation,4,12,6.165057073015853e-06,17.307454318884897
conflagration,1,13,1.5412642682539633e-06,19.307454318884897
jimbo,1,5,1.5412642682539633e-06,19.307454318884897
bob,6,3,9.24758560952378e-06,16.722491818163743
chilled,3,7,4.62379280476189e-06,17.722491818163743
spiraled,1,8,1.5412642682539633e-06,19.307454318884897
rationality,1,11,1.5412642682539633e-06,19.307454318884897
terrifying,5,10,7.706321341269817e-06,16.985526223997535
inanimate,2,9,3.0825285365079266e-06,18.307454318884897
utterance,2,9,3.0825285365079266e-06,18.307454318884897
rapture,3,7,4.62379280476189e-06,17.722491818163743
ambivalence,1,11,1.5412642682539633e-06,19.307454318884897
silken,1,6,1.5412642682539633e-06,19.307454318884897
agony,8,5,1.2330114146031706e-05,16.307454318884897
imperishable,1,12,1.5412642682539633e-06,19.307454318884897
lucid,1,5,1.5412642682539633e-06,19.307454318884897
augustan,1,8,1.5412642682539633e-06,19.307454318884897
partook,1,7,1.5412642682539633e-06,19.307454318884897
negate,1,6,1.5412642682539633e-06,19.307454318884897
ovens,1,5,1.5412642682539633e-06,19.307454318884897
oven,4,4,6.165057073015853e-06,17.307454318884897
innovators,1,10,1.5412642682539633e-06,19.307454318884897
reverdy,1,7,1.5412642682539633e-06,19.307454318884897
apollinaire,2,11,3.0825285365079266e-06,18.307454318884897
innovations,1,11,1.5412642682539633e-06,19.307454318884897
overrated,1,9,1.5412642682539633e-06,19.307454318884897
ignoramus,1,9,1.5412642682539633e-06,19.307454318884897
jitterbug,1,9,1.5412642682539633e-06,19.307454318884897
aficionado,1,10,1.5412642682539633e-06,19.307454318884897
dixieland,1,9,1.5412642682539633e-06,19.307454318884897
roach,2,5,3.0825285365079266e-06,18.307454318884897
anomaly,1,7,1.5412642682539633e-06,19.307454318884897
ornamentation,1,13,1.5412642682539633e-06,19.307454318884897
hodges,3,6,4.62379280476189e-06,17.722491818163743
pulsations,1,10,1.5412642682539633e-06,19.307454318884897
strophe,1,7,1.5412642682539633e-06,19.307454318884897
rococo,3,6,4.62379280476189e-06,17.722491818163743
bach,3,4,4.62379280476189e-06,17.722491818163743
mozart,2,6,3.0825285365079266e-06,18.307454318884897
syntactical,1,11,1.5412642682539633e-06,19.307454318884897
rimbaud,1,7,1.5412642682539633e-06,19.307454318884897
fascinate,3,9,4.62379280476189e-06,17.722491818163743
backwater,1,9,1.5412642682539633e-06,19.307454318884897
embroideries,1,12,1.5412642682539633e-06,19.307454318884897
ellipses,1,8,1.5412642682539633e-06,19.307454318884897
incidental,1,10,1.5412642682539633e-06,19.307454318884897
reiterated,1,10,1.5412642682539633e-06,19.307454318884897
frantic,8,7,1.2330114146031706e-05,16.307454318884897
sinuous,1,7,1.5412642682539633e-06,19.307454318884897
berlioz,1,7,1.5412642682539633e-06,19.307454318884897
impassive,1,9,1.5412642682539633e-06,19.307454318884897
tiles,2,5,3.0825285365079266e-06,18.307454318884897
aboutiveness,1,12,1.5412642682539633e-06,19.307454318884897
obtrudes,1,8,1.5412642682539633e-06,19.307454318884897
rendition,1,9,1.5412642682539633e-06,19.307454318884897
saxophone,4,9,6.165057073015853e-06,17.307454318884897
woodwind,1,8,1.5412642682539633e-06,19.307454318884897
embouchure,1,10,1.5412642682539633e-06,19.307454318884897
metrically,1,10,1.5412642682539633e-06,19.307454318884897
enrage,1,6,1.5412642682539633e-06,19.307454318884897
hart,3,4,4.62379280476189e-06,17.722491818163743
ornament,3,8,4.62379280476189e-06,17.722491818163743
confabulation,3,13,4.62379280476189e-06,17.722491818163743
interstices,1,11,1.5412642682539633e-06,19.307454318884897
solo,3,4,4.62379280476189e-06,17.722491818163743
confabulations,1,14,1.5412642682539633e-06,19.307454318884897
metaphysicals,1,13,1.5412642682539633e-06,19.307454318884897
blight,1,6,1.5412642682539633e-06,19.307454318884897
tate,2,4,3.0825285365079266e-06,18.307454318884897
valery,3,6,4.62379280476189e-06,17.722491818163743
felicities,1,10,1.5412642682539633e-06,19.307454318884897
eluard,2,6,3.0825285365079266e-06,18.307454318884897
extinct,1,7,1.5412642682539633e-06,19.307454318884897
treece,1,6,1.5412642682539633e-06,19.307454318884897
hendry,1,6,1.5412642682539633e-06,19.307454318884897
ebb,1,3,1.5412642682539633e-06,19.307454318884897
blakey,1,6,1.5412642682539633e-06,19.307454318884897
baudelaire,1,10,1.5412642682539633e-06,19.307454318884897
gertrude,5,8,7.706321341269817e-06,16.985526223997535
surrealists,2,11,3.0825285365079266e-06,18.307454318884897
breton,1,6,1.5412642682539633e-06,19.307454318884897
exits,1,5,1.5412642682539633e-06,19.307454318884897
ernst,3,5,4.62379280476189e-06,17.722491818163743
composing,1,9,1.5412642682539633e-06,19.307454318884897
soles,5,5,7.706321341269817e-06,16.985526223997535
expressionists,2,14,3.0825285365079266e-06,18.307454318884897
incidentals,1,11,1.5412642682539633e-06,19.307454318884897
rothko,1,6,1.5412642682539633e-06,19.307454318884897
clyfford,1,8,1.5412642682539633e-06,19.307454318884897
motherwell,1,10,1.5412642682539633e-06,19.307454318884897
willem,1,6,1.5412642682539633e-06,19.307454318884897
unimpressive,1,12,1.5412642682539633e-06,19.307454318884897
shimmer,1,7,1.5412642682539633e-06,19.307454318884897
mcfee,1,5,1.5412642682539633e-06,19.307454318884897
renoir,2,6,3.0825285365079266e-06,18.307454318884897
splashes,1,8,1.5412642682539633e-06,19.307454318884897
drapery,2,7,3.0825285365079266e-06,18.307454318884897
sargent,1,7,1.5412642682539633e-06,19.307454318884897
calligraphy,1,11,1.5412642682539633e-06,19.307454318884897
painteresque,1,12,1.5412642682539633e-06,19.307454318884897
sesshu,1,6,1.5412642682539633e-06,19.307454318884897
tiepolo,3,7,4.62379280476189e-06,17.722491818163743
profundity,2,10,3.0825285365079266e-06,18.307454318884897
confabulated,1,12,1.5412642682539633e-06,19.307454318884897
bijouterie,1,10,1.5412642682539633e-06,19.307454318884897
ashikaga,1,8,1.5412642682539633e-06,19.307454318884897
wallpapers,1,10,1.5412642682539633e-06,19.307454318884897
expressionism,3,13,4.62379280476189e-06,17.722491818163743
hrothgar,2,8,3.0825285365079266e-06,18.307454318884897
bard,3,4,4.62379280476189e-06,17.722491818163743
sings,2,5,3.0825285365079266e-06,18.307454318884897
finnsburg,1,9,1.5412642682539633e-06,19.307454318884897
improvises,1,10,1.5412642682539633e-06,19.307454318884897
beowulf,15,7,2.311896402380945e-05,15.40056372327638
geatish,1,7,1.5412642682539633e-06,19.307454318884897
sigemund,1,8,1.5412642682539633e-06,19.307454318884897
alcinous,1,8,1.5412642682539633e-06,19.307454318884897
adultery,1,8,1.5412642682539633e-06,19.307454318884897
ares,1,4,1.5412642682539633e-06,19.307454318884897
aphrodite,1,9,1.5412642682539633e-06,19.307454318884897
odyssey,11,7,1.6953906950793596e-05,15.8480227002476
odysseus,1,8,1.5412642682539633e-06,19.307454318884897
ithacan,1,7,1.5412642682539633e-06,19.307454318884897
wanderer,1,8,1.5412642682539633e-06,19.307454318884897
listens,1,7,1.5412642682539633e-06,19.307454318884897
deor,1,4,1.5412642682539633e-06,19.307454318884897
widsith,1,7,1.5412642682539633e-06,19.307454318884897
minstrel,2,8,3.0825285365079266e-06,18.307454318884897
demodocus,1,9,1.5412642682539633e-06,19.307454318884897
poetizing,2,9,3.0825285365079266e-06,18.307454318884897
incorporate,1,11,1.5412642682539633e-06,19.307454318884897
milman,1,6,1.5412642682539633e-06,19.307454318884897
parry,2,5,3.0825285365079266e-06,18.307454318884897
formulaic,12,9,1.849517121904756e-05,15.722491818163741
reasoned,3,8,4.62379280476189e-06,17.722491818163743
schemata,1,8,1.5412642682539633e-06,19.307454318884897
magoun,2,6,3.0825285365079266e-06,18.307454318884897
bondage,2,7,3.0825285365079266e-06,18.307454318884897
endurable,1,9,1.5412642682539633e-06,19.307454318884897
skilful,1,7,1.5412642682539633e-06,19.307454318884897
assonance,1,9,1.5412642682539633e-06,19.307454318884897
malmesbury,1,10,1.5412642682539633e-06,19.307454318884897
roland,1,6,1.5412642682539633e-06,19.307454318884897
intoned,4,7,6.165057073015853e-06,17.307454318884897
hastings,1,8,1.5412642682539633e-06,19.307454318884897
alliterative,1,12,1.5412642682539633e-06,19.307454318884897
perforce,1,8,1.5412642682539633e-06,19.307454318884897
